cr_publisher,country_code,publication_year,journal_business_model,n_articles,n_oa_articles,n_ta_articles
Public Library of Science (PLoS),CU,2018,Full OA,5,5,0
Public Library of Science (PLoS),OM,2018,Full OA,7,7,0
Public Library of Science (PLoS),SD,2018,Full OA,6,6,0
Public Library of Science (PLoS),BN,2018,Full OA,1,1,0
Public Library of Science (PLoS),AM,2018,Full OA,1,1,0
Public Library of Science (PLoS),HK,2018,Full OA,56,56,0
Public Library of Science (PLoS),KZ,2018,Full OA,5,5,0
Public Library of Science (PLoS),MK,2018,Full OA,2,2,0
Public Library of Science (PLoS),EG,2018,Full OA,51,51,0
Public Library of Science (PLoS),MA,2018,Full OA,7,7,0
Public Library of Science (PLoS),KE,2018,Full OA,68,68,0
Public Library of Science (PLoS),JM,2018,Full OA,2,2,0
Public Library of Science (PLoS),BR,2018,Full OA,779,777,0
Public Library of Science (PLoS),MX,2018,Full OA,136,136,0
Public Library of Science (PLoS),IR,2018,Full OA,115,114,0
Public Library of Science (PLoS),KH,2018,Full OA,8,8,0
Public Library of Science (PLoS),IS,2018,Full OA,8,8,0
Public Library of Science (PLoS),TN,2018,Full OA,19,19,0
Public Library of Science (PLoS),UA,2018,Full OA,3,3,0
Public Library of Science (PLoS),LT,2018,Full OA,11,11,0
Public Library of Science (PLoS),VE,2018,Full OA,7,7,0
Public Library of Science (PLoS),IQ,2018,Full OA,7,7,0
Public Library of Science (PLoS),FO,2018,Full OA,1,1,0
Public Library of Science (PLoS),IE,2018,Full OA,61,61,0
Public Library of Science (PLoS),FR,2018,Full OA,683,682,0
Public Library of Science (PLoS),LV,2018,Full OA,3,3,0
Public Library of Science (PLoS),GF,2018,Full OA,10,10,0
Public Library of Science (PLoS),VN,2018,Full OA,28,28,0
Public Library of Science (PLoS),TW,2018,Full OA,376,376,0
Public Library of Science (PLoS),PL,2018,Full OA,226,226,0
Public Library of Science (PLoS),ES,2018,Full OA,720,720,0
Public Library of Science (PLoS),GT,2018,Full OA,6,6,0
Public Library of Science (PLoS),PK,2018,Full OA,89,88,0
Public Library of Science (PLoS),ZA,2018,Full OA,205,205,0
Public Library of Science (PLoS),JO,2018,Full OA,5,5,0
Public Library of Science (PLoS),PH,2018,Full OA,13,13,0
Public Library of Science (PLoS),LI,2018,Full OA,2,2,0
Public Library of Science (PLoS),PT,2018,Full OA,117,117,0
Public Library of Science (PLoS),ET,2018,Full OA,126,125,0
Public Library of Science (PLoS),GN,2018,Full OA,1,1,0
Public Library of Science (PLoS),BJ,2018,Full OA,7,7,0
Public Library of Science (PLoS),TD,2018,Full OA,1,1,0
Public Library of Science (PLoS),MU,2018,Full OA,1,1,0
Public Library of Science (PLoS),ZM,2018,Full OA,13,13,0
Public Library of Science (PLoS),TR,2018,Full OA,45,45,0
Public Library of Science (PLoS),TL,2018,Full OA,1,1,0
Public Library of Science (PLoS),TZ,2018,Full OA,43,43,0
Public Library of Science (PLoS),UY,2018,Full OA,10,10,0
Public Library of Science (PLoS),PE,2018,Full OA,21,21,0
Public Library of Science (PLoS),NE,2018,Full OA,1,1,0
Public Library of Science (PLoS),HN,2018,Full OA,1,1,0
Public Library of Science (PLoS),IL,2018,Full OA,140,140,0
Public Library of Science (PLoS),NL,2018,Full OA,621,620,0
Public Library of Science (PLoS),VU,2018,Full OA,1,1,0
Emerald,JP,2025,Full OA,44,28,0
Emerald,US,2025,Hybrid,2079,123,8
Emerald,ES,2025,Hybrid,397,43,0
Emerald,AF,2025,Hybrid,4,0,0
Emerald,AR,2025,Hybrid,18,0,0
Emerald,RS,2025,Hybrid,12,0,0
Emerald,ID,2025,Full OA,40,0,0
Emerald,AE,2025,Hybrid,239,8,1
Emerald,OM,2025,Hybrid,71,2,0
Emerald,UA,2025,Hybrid,19,0,0
Emerald,GB,2025,Hybrid,1093,76,4
Emerald,PL,2025,Full OA,33,0,0
Emerald,BH,2025,Full OA,3,0,0
Emerald,TG,2025,Full OA,1,0,0
Emerald,AU,2025,Full OA,33,6,0
Emerald,IN,2025,Hybrid,1877,21,0
Emerald,IE,2025,Full OA,6,1,0
Emerald,CY,2025,Full OA,4,0,0
Emerald,LK,2025,Hybrid,77,2,0
Emerald,CZ,2025,Hybrid,79,11,7
Emerald,LK,2025,Full OA,4,0,0
Emerald,SO,2025,Hybrid,4,0,0
Emerald,TM,2025,Hybrid,2,1,1
Emerald,KR,2025,Hybrid,240,7,0
Emerald,NG,2025,Full OA,15,3,0
Emerald,CY,2025,Hybrid,76,8,0
Emerald,HU,2025,Hybrid,70,8,6
Emerald,ES,2025,Full OA,30,0,0
Emerald,MK,2025,Hybrid,50,19,5
Emerald,LV,2025,Full OA,5,0,0
Emerald,ME,2025,Hybrid,6,0,0
Emerald,SN,2025,Hybrid,2,0,0
Emerald,US,2025,Full OA,163,5,0
Emerald,TW,2025,Full OA,6,2,0
Emerald,WS,2025,Hybrid,2,0,0
Emerald,IR,2025,Hybrid,331,3,0
Emerald,UG,2025,Hybrid,43,3,2
Emerald,IT,2025,Hybrid,519,131,1
Emerald,TH,2025,Full OA,13,0,0
Emerald,PE,2025,Hybrid,45,0,0
Emerald,CH,2025,Hybrid,60,4,0
Emerald,BD,2025,Hybrid,190,13,2
Emerald,BW,2025,Full OA,1,0,0
Emerald,IL,2025,Hybrid,57,0,0
Emerald,PH,2025,Hybrid,35,1,0
Emerald,MA,2025,Hybrid,91,2,0
Emerald,BM,2025,Hybrid,1,0,0
Emerald,UZ,2025,Hybrid,7,2,0
Emerald,IL,2025,Full OA,2,0,0
Emerald,NA,2025,Hybrid,3305,166,0
Emerald,TR,2025,Full OA,18,0,0
Emerald,MO,2025,Full OA,4,0,0
Emerald,IQ,2025,Full OA,3,0,0
Emerald,MW,2025,Hybrid,4,0,0
Emerald,EE,2025,Full OA,1,0,0
Emerald,BM,2025,Full OA,2,0,0
Emerald,HN,2025,Hybrid,1,0,0
Emerald,LB,2025,Hybrid,46,1,0
Emerald,KE,2025,Hybrid,19,0,0
Emerald,BR,2025,Hybrid,307,2,0
Emerald,UG,2025,Full OA,12,0,0
Emerald,GE,2025,Hybrid,4,0,0
Emerald,SI,2025,Full OA,7,0,0
Emerald,PT,2025,Hybrid,219,24,0
Emerald,CM,2025,Full OA,1,0,0
Emerald,YE,2025,Full OA,4,0,0
Emerald,MN,2025,Hybrid,13,2,0
Emerald,SD,2025,Hybrid,7,1,0
Emerald,BO,2025,Hybrid,5,0,0
Emerald,KP,2025,Hybrid,2,0,0
Emerald,LU,2025,Full OA,1,0,0
Emerald,ET,2025,Hybrid,45,2,0
Emerald,SS,2025,Full OA,1,0,0
Emerald,PL,2025,Hybrid,144,17,0
Emerald,AM,2025,Hybrid,2,0,0
Emerald,EG,2025,Hybrid,175,1,0
Emerald,QA,2025,Hybrid,51,4,0
Emerald,JO,2025,Hybrid,155,2,1
Emerald,IN,2025,Full OA,108,1,0
Emerald,PS,2025,Hybrid,20,0,0
Emerald,KN,2025,Hybrid,1,1,0
Emerald,KZ,2025,Hybrid,32,1,0
Emerald,AU,2025,Hybrid,579,148,131
Emerald,BY,2025,Hybrid,17,0,0
Emerald,HK,2025,Full OA,13,1,0
Emerald,LT,2025,Hybrid,39,11,7
Emerald,VN,2025,Full OA,33,3,0
Emerald,IR,2025,Full OA,18,2,0
Emerald,ET,2025,Full OA,10,6,0
Emerald,GH,2025,Full OA,28,1,0
Emerald,HU,2025,Full OA,4,0,0
Emerald,NZ,2025,Hybrid,134,28,28
Emerald,NL,2025,Full OA,12,0,0
Emerald,BN,2025,Hybrid,21,0,0
Emerald,PK,2025,Full OA,17,2,0
Emerald,UY,2025,Full OA,2,1,0
Emerald,CO,2025,Hybrid,60,2,0
Emerald,PF,2025,Hybrid,1,0,0
Emerald,IT,2025,Full OA,7,1,0
Emerald,CN,2025,Full OA,144,33,0
Emerald,TH,2025,Hybrid,155,6,0
Emerald,TD,2025,Hybrid,2,0,0
Emerald,VE,2025,Hybrid,1,0,0
Emerald,HR,2025,Full OA,1,0,0
Emerald,YE,2025,Hybrid,23,1,0
Emerald,LI,2025,Hybrid,2,0,0
Emerald,AT,2025,Full OA,4,0,0
Emerald,CA,2025,Hybrid,289,15,0
Emerald,OM,2025,Full OA,5,0,0
Emerald,GN,2025,Full OA,1,0,0
Emerald,IS,2025,Hybrid,6,0,0
Emerald,BW,2025,Hybrid,4,0,0
Emerald,SL,2025,Hybrid,1,0,0
Emerald,LU,2025,Hybrid,4,0,0
Emerald,GR,2025,Hybrid,122,4,0
Emerald,JO,2025,Full OA,13,0,0
Emerald,TN,2025,Hybrid,133,0,0
Emerald,AE,2025,Full OA,15,1,0
Emerald,SE,2025,Full OA,7,0,0
Emerald,BH,2025,Hybrid,13,0,0
Emerald,ID,2025,Hybrid,463,8,0
Emerald,GT,2025,Hybrid,1,0,0
Emerald,FI,2025,Hybrid,157,73,56
Emerald,MO,2025,Hybrid,80,1,0
Emerald,RW,2025,Hybrid,10,0,0
Emerald,EE,2025,Hybrid,12,1,0
Emerald,AZ,2025,Hybrid,11,2,0
Emerald,RO,2025,Hybrid,38,1,0
Emerald,NA,2025,Hybrid,1,1,0
Emerald,KR,2025,Full OA,18,4,0
Emerald,IE,2025,Hybrid,52,21,15
Emerald,NI,2025,Hybrid,1,0,0
Emerald,CL,2025,Hybrid,51,1,0
Emerald,LB,2025,Full OA,2,0,0
Emerald,RS,2025,Full OA,2,0,0
Emerald,UY,2025,Hybrid,3,0,0
Emerald,TW,2025,Hybrid,218,3,0
Emerald,CR,2025,Hybrid,9,1,0
Emerald,NO,2025,Full OA,4,0,0
Emerald,BE,2025,Hybrid,66,4,0
Emerald,AR,2025,Full OA,4,0,0
Emerald,RU,2025,Hybrid,98,0,0
Emerald,SA,2025,Hybrid,229,5,1
Emerald,DZ,2025,Full OA,7,0,0
Emerald,PR,2025,Full OA,1,0,0
Emerald,JP,2025,Hybrid,176,17,3
Emerald,GR,2025,Full OA,1,0,0
Emerald,SY,2025,Full OA,3,1,0
Emerald,GU,2025,Hybrid,6,0,0
Emerald,ZM,2025,Full OA,2,0,0
Emerald,BJ,2025,Hybrid,2,0,0
Emerald,TR,2025,Hybrid,396,4,0
Emerald,IM,2025,Hybrid,1,0,0
Emerald,RU,2025,Full OA,9,0,0
Emerald,SL,2025,Full OA,1,1,0
Emerald,PR,2025,Hybrid,5,1,0
Emerald,BR,2025,Full OA,61,0,0
Emerald,TT,2025,Hybrid,5,0,0
Emerald,LV,2025,Hybrid,43,2,0
Emerald,BO,2025,Full OA,1,0,0
Emerald,SV,2025,Hybrid,7,0,0
Emerald,VN,2025,Hybrid,333,17,10
Emerald,SY,2025,Hybrid,10,1,0
Emerald,BF,2025,Hybrid,6,0,0
Emerald,FI,2025,Full OA,7,1,0
Emerald,CN,2025,Hybrid,2941,29,1
Emerald,KZ,2025,Full OA,4,0,0
Emerald,SK,2025,Hybrid,23,2,0
Emerald,MT,2025,Hybrid,11,2,0
Emerald,BE,2025,Full OA,3,1,0
Emerald,MU,2025,Hybrid,12,0,0
Emerald,FR,2025,Full OA,8,1,0
Emerald,SS,2025,Hybrid,6,0,0
Emerald,AL,2025,Hybrid,5,1,0
Emerald,GB,2025,Full OA,56,0,0
Emerald,NO,2025,Hybrid,83,12,1
Emerald,HR,2025,Hybrid,37,3,0
Emerald,CO,2025,Full OA,6,0,0
Emerald,XK,2025,Hybrid,17,1,0
Emerald,LY,2025,Hybrid,3,1,0
Emerald,BG,2025,Hybrid,43,2,0
Emerald,NZ,2025,Full OA,10,0,0
Emerald,EG,2025,Full OA,14,0,0
Emerald,NP,2025,Hybrid,19,1,0
Emerald,VE,2025,Full OA,3,0,0
Emerald,SC,2025,Hybrid,1,0,0
Emerald,AZ,2025,Full OA,1,0,0
Emerald,MM,2025,Hybrid,3,1,0
Emerald,KG,2025,Hybrid,1,0,0
Emerald,CL,2025,Full OA,3,0,0
Emerald,TT,2025,Full OA,1,0,0
Emerald,MC,2025,Hybrid,5,0,0
Emerald,CR,2025,Full OA,1,0,0
Emerald,ZA,2025,Hybrid,221,73,0
Emerald,PT,2025,Full OA,6,0,0
Emerald,PK,2025,Hybrid,381,4,0
Emerald,SE,2025,Hybrid,197,86,75
Emerald,FR,2025,Hybrid,268,7,0
Emerald,FJ,2025,Hybrid,5,0,0
Emerald,HK,2025,Hybrid,106,4,0
Emerald,AT,2025,Hybrid,70,26,22
Emerald,JM,2025,Hybrid,2,0,0
Emerald,EC,2025,Full OA,2,0,0
Emerald,KE,2025,Full OA,5,0,0
Emerald,ZW,2025,Hybrid,19,1,0
Emerald,TG,2025,Hybrid,1,0,0
Emerald,NA,2025,Full OA,212,1,0
Emerald,NP,2025,Full OA,2,1,0
Emerald,UA,2025,Full OA,1,0,0
Emerald,KH,2025,Hybrid,4,0,0
Emerald,EC,2025,Hybrid,20,0,0
Emerald,TN,2025,Full OA,8,0,0
Emerald,MZ,2025,Hybrid,4,0,0
Emerald,MN,2025,Full OA,1,0,0
Emerald,RW,2025,Full OA,1,1,0
Emerald,MA,2025,Full OA,6,0,0
Emerald,NG,2025,Hybrid,128,6,0
Emerald,MY,2025,Hybrid,544,13,0
Emerald,DZ,2025,Hybrid,40,0,0
Emerald,MY,2025,Full OA,26,1,0
Emerald,BA,2025,Hybrid,3,0,0
Emerald,BI,2025,Full OA,1,1,0
Emerald,CG,2025,Hybrid,1,0,0
Emerald,ZA,2025,Full OA,15,0,0
Emerald,SI,2025,Hybrid,66,8,0
Emerald,MX,2025,Hybrid,67,6,0
Emerald,GH,2025,Hybrid,202,4,0
Emerald,TZ,2025,Full OA,12,0,0
Emerald,KW,2025,Hybrid,28,1,0
Emerald,BD,2025,Full OA,31,2,0
Emerald,CM,2025,Hybrid,13,1,0
Emerald,ZM,2025,Hybrid,30,1,0
Emerald,MV,2025,Hybrid,1,0,0
Emerald,AW,2025,Hybrid,1,1,0
Emerald,MX,2025,Full OA,5,0,0
Emerald,RO,2025,Full OA,5,0,0
Emerald,BS,2025,Hybrid,2,0,0
Emerald,DE,2025,Hybrid,289,55,23
Emerald,SG,2025,Hybrid,62,5,2
Emerald,QA,2025,Full OA,1,0,0
Emerald,TZ,2025,Hybrid,59,1,0
Emerald,KW,2025,Full OA,9,1,0
Emerald,CA,2025,Full OA,14,1,0
Emerald,CZ,2025,Full OA,2,0,0
Emerald,SK,2025,Full OA,3,0,0
Emerald,DK,2025,Hybrid,58,3,0
Emerald,DE,2025,Full OA,25,3,0
Emerald,DK,2025,Full OA,1,0,0
Emerald,NL,2025,Hybrid,155,61,2
Emerald,PH,2025,Full OA,6,0,0
Emerald,PS,2025,Full OA,1,0,0
Emerald,BN,2025,Full OA,3,1,0
Emerald,ZW,2025,Full OA,3,0,0
Emerald,DO,2025,Hybrid,2,0,0
Emerald,UZ,2025,Full OA,3,0,0
Emerald,IQ,2025,Hybrid,50,2,0
Emerald,PE,2025,Full OA,3,0,0
Emerald,SA,2025,Full OA,28,2,0
Emerald,AU,2024,Full OA,34,2,0
Emerald,EG,2024,Hybrid,173,2,0
Emerald,IT,2024,Hybrid,491,174,139
Emerald,ZA,2024,Hybrid,251,120,109
Emerald,IL,2024,Hybrid,58,4,1
Emerald,BR,2024,Hybrid,271,7,1
Emerald,DE,2024,Hybrid,246,64,29
Emerald,AT,2024,Hybrid,64,38,28
Emerald,HK,2024,Hybrid,112,5,0
Emerald,BH,2024,Hybrid,14,2,0
Emerald,NG,2024,Hybrid,183,13,2
Emerald,TN,2024,Full OA,9,1,0
Emerald,CH,2024,Hybrid,57,7,0
Emerald,OM,2024,Hybrid,60,3,0
Emerald,IQ,2024,Hybrid,38,1,0
Emerald,PH,2024,Hybrid,22,0,0
Emerald,BA,2024,Hybrid,2,0,0
Emerald,AR,2024,Full OA,1,0,0
Emerald,UZ,2024,Hybrid,5,3,1
Emerald,TN,2024,Hybrid,127,4,0
Emerald,GR,2024,Full OA,7,1,0
Emerald,MU,2024,Hybrid,10,0,0
Emerald,TZ,2024,Hybrid,58,6,1
Emerald,FR,2024,Full OA,12,1,0
Emerald,MY,2024,Hybrid,485,10,2
Emerald,BW,2024,Hybrid,5,1,1
Emerald,NL,2024,Full OA,17,0,0
Emerald,CY,2024,Full OA,3,0,0
Emerald,GR,2024,Hybrid,83,3,0
Emerald,TM,2024,Hybrid,1,1,0
Emerald,CM,2024,Hybrid,10,1,0
Emerald,KG,2024,Hybrid,3,0,0
Emerald,QA,2024,Hybrid,48,0,0
Emerald,PK,2024,Hybrid,376,3,0
Emerald,ZW,2024,Hybrid,9,1,0
Emerald,SO,2024,Hybrid,2,0,0
Emerald,PE,2024,Full OA,2,0,0
Emerald,LB,2024,Full OA,5,0,0
Emerald,CM,2024,Full OA,4,0,0
Emerald,KH,2024,Hybrid,3,0,0
Emerald,PT,2024,Full OA,13,0,0
Emerald,MO,2024,Hybrid,50,0,0
Emerald,IN,2024,Hybrid,1929,34,1
Emerald,BJ,2024,Hybrid,1,0,0
Emerald,RS,2024,Hybrid,13,0,0
Emerald,MW,2024,Hybrid,3,1,0
Emerald,DO,2024,Hybrid,2,0,0
Emerald,KR,2024,Full OA,26,1,0
Emerald,WS,2024,Hybrid,1,0,0
Emerald,AM,2024,Hybrid,3,0,0
Emerald,NG,2024,Full OA,7,0,0
Emerald,SI,2024,Full OA,1,0,0
Emerald,CH,2024,Full OA,4,0,0
Emerald,SG,2024,Hybrid,49,2,0
Emerald,BY,2024,Hybrid,11,0,0
Emerald,QA,2024,Full OA,2,0,0
Emerald,GU,2024,Full OA,1,0,0
Emerald,AO,2024,Full OA,1,0,0
Emerald,FJ,2024,Hybrid,10,1,0
Emerald,SY,2024,Hybrid,2,0,0
Emerald,NP,2024,Hybrid,16,0,0
Emerald,MN,2024,Hybrid,5,0,0
Emerald,LB,2024,Hybrid,33,1,0
Emerald,IR,2024,Hybrid,352,3,0
Emerald,FI,2024,Hybrid,153,101,2
Emerald,AE,2024,Hybrid,229,15,2
Emerald,XK,2024,Hybrid,13,0,0
Emerald,PL,2024,Hybrid,105,20,0
Emerald,MK,2024,Hybrid,20,0,0
Emerald,AF,2024,Hybrid,3,0,0
Emerald,LY,2024,Hybrid,4,0,0
Emerald,CA,2024,Hybrid,291,21,1
Emerald,RU,2024,Hybrid,55,2,0
Emerald,LT,2024,Hybrid,20,0,0
Emerald,TW,2024,Full OA,17,10,0
Emerald,DZ,2024,Hybrid,29,0,0
Emerald,HU,2024,Hybrid,53,11,11
Emerald,ZM,2024,Full OA,1,0,0
Emerald,CA,2024,Full OA,18,4,0
Emerald,ET,2024,Full OA,9,5,0
Emerald,AZ,2024,Hybrid,8,0,0
Emerald,NA,2024,Full OA,93,4,0
Emerald,ZA,2024,Full OA,23,2,0
Emerald,PS,2024,Full OA,3,0,0
Emerald,PS,2024,Hybrid,23,0,0
Emerald,MV,2024,Hybrid,2,0,0
Emerald,IQ,2024,Full OA,1,0,0
Emerald,ID,2024,Full OA,33,1,0
Emerald,RO,2024,Hybrid,41,6,0
Emerald,LV,2024,Full OA,3,0,0
Emerald,SE,2024,Full OA,8,1,1
Emerald,ES,2024,Full OA,62,2,0
Emerald,HU,2024,Full OA,2,0,0
Emerald,DE,2024,Full OA,16,2,0
Emerald,KN,2024,Hybrid,3,0,0
Emerald,UY,2024,Hybrid,1,0,0
Emerald,CO,2024,Hybrid,53,3,0
Emerald,AL,2024,Hybrid,6,0,0
Emerald,KE,2024,Full OA,6,1,0
Emerald,GY,2024,Hybrid,1,0,0
Emerald,NO,2024,Full OA,5,0,0
Emerald,MT,2024,Full OA,1,0,0
Emerald,UA,2024,Hybrid,14,0,0
Emerald,GE,2024,Full OA,1,0,0
Emerald,IR,2024,Full OA,6,0,0
Emerald,KZ,2024,Full OA,1,0,0
Emerald,FI,2024,Full OA,5,1,0
Emerald,IS,2024,Hybrid,6,1,0
Emerald,JO,2024,Full OA,3,0,0
Emerald,SG,2024,Full OA,2,0,0
Emerald,MW,2024,Full OA,1,0,0
Emerald,EC,2024,Full OA,2,0,0
Emerald,NI,2024,Hybrid,1,0,0
Emerald,MT,2024,Hybrid,6,0,0
Emerald,TZ,2024,Full OA,20,0,0
Emerald,SM,2024,Hybrid,1,0,0
Emerald,NO,2024,Hybrid,112,16,1
Emerald,GB,2024,Full OA,43,2,0
Emerald,KE,2024,Hybrid,24,0,0
Emerald,EG,2024,Full OA,13,0,0
Emerald,TR,2024,Full OA,19,0,0
Emerald,IS,2024,Full OA,2,0,0
Emerald,HR,2024,Full OA,1,0,0
Emerald,BO,2024,Hybrid,1,0,0
Emerald,MX,2024,Full OA,4,0,0
Emerald,JP,2024,Hybrid,160,14,0
Emerald,SE,2024,Hybrid,213,162,153
Emerald,AU,2024,Hybrid,521,20,1
Emerald,CN,2024,Full OA,176,31,0
Emerald,CZ,2024,Hybrid,50,5,3
Emerald,TW,2024,Hybrid,188,4,0
Emerald,MC,2024,Hybrid,2,0,0
Emerald,BD,2024,Hybrid,122,7,0
Emerald,VN,2024,Hybrid,214,3,0
Emerald,BB,2024,Hybrid,1,0,0
Emerald,KR,2024,Hybrid,185,7,0
Emerald,US,2024,Full OA,157,16,0
Emerald,CI,2024,Hybrid,2,0,0
Emerald,GH,2024,Full OA,32,0,0
Emerald,SD,2024,Hybrid,2,0,0
Emerald,LV,2024,Hybrid,13,1,0
Emerald,OM,2024,Full OA,5,0,0
Emerald,PH,2024,Full OA,8,0,0
Emerald,ET,2024,Hybrid,50,3,0
Emerald,LU,2024,Hybrid,3,1,1
Emerald,GT,2024,Hybrid,1,0,0
Emerald,PK,2024,Full OA,18,1,0
Emerald,TH,2024,Hybrid,136,4,0
Emerald,PT,2024,Hybrid,212,35,2
Emerald,GE,2024,Hybrid,5,0,0
Emerald,TT,2024,Hybrid,2,1,0
Emerald,AT,2024,Full OA,1,0,0
Emerald,IN,2024,Full OA,106,1,0
Emerald,HR,2024,Hybrid,22,2,0
Emerald,CL,2024,Full OA,5,1,0
Emerald,TH,2024,Full OA,10,0,0
Emerald,LC,2024,Hybrid,1,0,0
Emerald,RO,2024,Full OA,8,1,0
Emerald,SN,2024,Hybrid,6,0,0
Emerald,NZ,2024,Hybrid,136,5,0
Emerald,KW,2024,Full OA,1,0,0
Emerald,ZM,2024,Hybrid,20,0,0
Emerald,MY,2024,Full OA,30,1,0
Emerald,YE,2024,Hybrid,11,0,0
Emerald,LS,2024,Full OA,1,1,0
Emerald,MM,2024,Hybrid,2,0,0
Emerald,BH,2024,Full OA,1,0,0
Emerald,NZ,2024,Full OA,4,0,0
Emerald,GA,2024,Hybrid,1,0,0
Emerald,GY,2024,Full OA,1,0,0
Emerald,BE,2024,Full OA,4,0,0
Emerald,RW,2024,Full OA,1,0,0
Emerald,EC,2024,Hybrid,9,2,0
Emerald,NA,2024,Hybrid,3109,61,0
Emerald,LK,2024,Full OA,11,0,0
Emerald,CZ,2024,Full OA,4,0,0
Emerald,SS,2024,Hybrid,5,0,0
Emerald,VN,2024,Full OA,37,2,0
Emerald,CR,2024,Full OA,2,0,0
Emerald,TG,2024,Full OA,1,0,0
Emerald,SA,2024,Hybrid,191,8,0
Emerald,MK,2024,Full OA,2,0,0
Emerald,KH,2024,Full OA,2,0,0
Emerald,PE,2024,Hybrid,29,2,0
Emerald,DK,2024,Full OA,4,0,0
Emerald,IE,2024,Full OA,9,1,0
Emerald,UY,2024,Full OA,1,0,0
Emerald,MA,2024,Full OA,4,0,0
Emerald,LT,2024,Full OA,1,0,0
Emerald,NP,2024,Full OA,1,0,0
Emerald,MP,2024,Hybrid,1,0,0
Emerald,SY,2024,Full OA,1,0,0
Emerald,RU,2024,Full OA,4,0,0
Emerald,BD,2024,Full OA,21,1,0
Emerald,CO,2024,Full OA,7,0,0
Emerald,VE,2024,Hybrid,2,0,0
Emerald,JM,2024,Hybrid,2,0,0
Emerald,NL,2024,Hybrid,134,81,71
Emerald,GB,2024,Hybrid,1127,99,6
Emerald,MX,2024,Hybrid,48,5,1
Emerald,BE,2024,Hybrid,55,3,2
Emerald,GH,2024,Hybrid,205,6,0
Emerald,BR,2024,Full OA,48,0,0
Emerald,CU,2024,Hybrid,1,0,0
Emerald,CL,2024,Hybrid,38,3,0
Emerald,IT,2024,Full OA,9,0,0
Emerald,SK,2024,Hybrid,7,0,0
Emerald,DZ,2024,Full OA,1,0,0
Emerald,CR,2024,Hybrid,6,0,0
Emerald,PL,2024,Full OA,37,0,0
Emerald,MZ,2024,Hybrid,1,0,0
Emerald,CY,2024,Hybrid,56,7,0
Emerald,BN,2024,Full OA,5,0,0
Emerald,BW,2024,Full OA,2,0,0
Emerald,ME,2024,Hybrid,4,0,0
Emerald,AR,2024,Hybrid,9,0,0
Emerald,ES,2024,Hybrid,372,79,0
Emerald,MA,2024,Hybrid,66,1,0
Emerald,KZ,2024,Hybrid,18,2,0
Emerald,JP,2024,Full OA,22,11,0
Emerald,IE,2024,Hybrid,69,35,34
Emerald,UG,2024,Hybrid,42,7,0
Emerald,PR,2024,Hybrid,8,0,0
Emerald,SK,2024,Full OA,1,0,0
Emerald,AE,2024,Full OA,11,2,0
Emerald,SI,2024,Hybrid,51,11,0
Emerald,EE,2024,Hybrid,11,2,0
Emerald,HK,2024,Full OA,6,1,0
Emerald,CN,2024,Hybrid,2667,47,1
Emerald,LK,2024,Hybrid,50,0,0
Emerald,ZW,2024,Full OA,1,0,0
Emerald,JO,2024,Hybrid,182,1,0
Emerald,YE,2024,Full OA,1,0,0
Emerald,SA,2024,Full OA,37,2,0
Emerald,MO,2024,Full OA,1,0,0
Emerald,FR,2024,Hybrid,230,12,0
Emerald,US,2024,Hybrid,1709,131,4
Emerald,ID,2024,Hybrid,388,9,1
Emerald,TR,2024,Hybrid,397,6,0
Emerald,KW,2024,Hybrid,33,0,0
Emerald,DK,2024,Hybrid,86,12,1
Emerald,BG,2024,Hybrid,15,1,0
Emerald,BN,2024,Hybrid,15,0,0
Emerald,BF,2024,Hybrid,2,0,0
Emerald,BS,2024,Hybrid,1,0,0
Emerald,UG,2024,Full OA,13,0,0
Emerald,TG,2024,Hybrid,1,0,0
Emerald,EE,2024,Full OA,1,0,0
Emerald,CD,2024,Hybrid,2,0,0
Emerald,IT,2023,Hybrid,496,159,136
Emerald,CN,2023,Hybrid,2433,30,2
Emerald,CN,2023,Full OA,113,23,0
Emerald,AR,2023,Full OA,3,1,0
Emerald,GB,2023,Full OA,44,6,0
Emerald,ZA,2023,Hybrid,244,99,97
Emerald,JP,2023,Hybrid,95,10,3
Emerald,TH,2023,Full OA,12,2,0
Emerald,PL,2023,Hybrid,110,16,1
Emerald,FR,2023,Hybrid,201,2,1
Emerald,AU,2023,Full OA,22,2,0
Emerald,AE,2023,Hybrid,209,9,0
Emerald,SK,2023,Hybrid,7,1,0
Emerald,NA,2023,Full OA,58,5,0
Emerald,JO,2023,Full OA,3,0,0
Emerald,ID,2023,Hybrid,299,7,1
